收寄城市,寄达城市,是否自有邮路,车辆使用情况,车辆成本
厦门,扬州,0,"厦门-扬州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,南通,0,"厦门-南通的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,杭州,1,"厦门-杭州的邮路使用3辆40t满载车,2辆20t满载车,2辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",21288.75
厦门,湖州,0,"厦门-湖州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,嘉兴,0,"厦门-嘉兴的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,宁波,0,"厦门-宁波的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,台州,0,"厦门-台州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,金华,1,"厦门-金华的邮路使用2辆40t满载车,2辆20t满载车,2辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",14960.0
厦门,义乌,0,"厦门-义乌的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,温州,0,"厦门-温州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,合肥,1,"厦门-合肥的邮路使用5辆40t满载车,2辆20t满载车,3辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",36021.92999999999
厦门,蚌埠,0,"厦门-蚌埠的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,芜湖,0,"厦门-芜湖的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,安庆,0,"厦门-安庆的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,福州,1,"厦门-福州的邮路使用5辆40t满载车,1辆20t满载车,0辆12t满载车以及2辆40t空载车,1辆20t空载车,0辆12t空载车",9092.5
厦门,厦门,0,"厦门-厦门的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,泉州,1,"厦门-泉州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,南昌,1,"厦门-南昌的邮路使用3辆40t满载车,0辆20t满载车,0辆12t满载车以及3辆40t空载车,0辆20t空载车,1辆12t空载车",18402.66
厦门,鹰潭,0,"厦门-鹰潭的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,赣州,0,"厦门-赣州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,济南,0,"厦门-济南的邮路使用1辆40t满载车,2辆20t满载车,3辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",45372.18
厦门,潍坊,0,"厦门-潍坊的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,烟台,0,"厦门-烟台的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,青岛,0,"厦门-青岛的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,济宁,0,"厦门-济宁的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,临沂,0,"厦门-临沂的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,郑州,0,"厦门-郑州的邮路使用2辆40t满载车,1辆20t满载车,1辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",32349.975
厦门,漯河,0,"厦门-漯河的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,信阳,0,"厦门-信阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,洛阳,0,"厦门-洛阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,武汉,1,"厦门-武汉的邮路使用4辆40t满载车,3辆20t满载车,2辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",31024.51
厦门,荆州,0,"厦门-荆州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,襄阳,0,"厦门-襄阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,长沙,1,"厦门-长沙的邮路使用3辆40t满载车,2辆20t满载车,0辆12t满载车以及2辆40t空载车,0辆20t空载车,0辆12t空载车",24329.379999999994
厦门,常德,0,"厦门-常德的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,衡阳,0,"厦门-衡阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,广州,1,"厦门-广州的邮路使用4辆40t满载车,3辆20t满载车,2辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",20471.739999999998
厦门,汕头,1,"厦门-汕头的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,深圳,1,"厦门-深圳的邮路使用3辆40t满载车,3辆20t满载车,2辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",16251.84
厦门,东莞,0,"厦门-东莞的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,湛江,0,"厦门-湛江的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,中山,0,"厦门-中山的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,南宁,1,"厦门-南宁的邮路使用0辆40t满载车,1辆20t满载车,1辆12t满载车以及1辆40t空载车,0辆20t空载车,0辆12t空载车",12000.0
厦门,柳州,0,"厦门-柳州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,海口,0,"厦门-海口的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,重庆,0,"厦门-重庆的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,成都,0,"厦门-成都的邮路使用1辆40t满载车,1辆20t满载车,2辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",38886.96
厦门,南充,0,"厦门-南充的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,内江,0,"厦门-内江的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,贵阳,0,"厦门-贵阳的邮路使用3辆40t满载车,1辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",35324.1
厦门,昆明,0,"厦门-昆明的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,大理州,0,"厦门-大理州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,拉萨,0,"厦门-拉萨的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,西安,0,"厦门-西安的邮路使用5辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",55986.89999999999
厦门,宝鸡,0,"厦门-宝鸡的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,兰州,0,"厦门-兰州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,西宁,0,"厦门-西宁的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,银川,0,"厦门-银川的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,乌鲁木齐,0,"厦门-乌鲁木齐的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,阿克苏,0,"厦门-阿克苏的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
厦门,喀什,0,"厦门-喀什的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,北京,0,"泉州-北京的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,天津,0,"泉州-天津的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,石家庄,0,"泉州-石家庄的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,唐山,0,"泉州-唐山的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,廊坊,0,"泉州-廊坊的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,保定,0,"泉州-保定的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,太原,0,"泉州-太原的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,侯马,0,"泉州-侯马的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,呼和浩特,0,"泉州-呼和浩特的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,包头,0,"泉州-包头的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,沈阳,0,"泉州-沈阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,大连,0,"泉州-大连的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,锦州,0,"泉州-锦州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,长春,0,"泉州-长春的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,哈尔滨,0,"泉州-哈尔滨的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,上海,0,"泉州-上海的邮路使用1辆40t满载车,1辆20t满载车,3辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",21544.8
泉州,南京,0,"泉州-南京的邮路使用1辆40t满载车,1辆20t满载车,1辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",15960.0
泉州,常州,0,"泉州-常州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,无锡,1,"泉州-无锡的邮路使用2辆40t满载车,1辆20t满载车,1辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",14043.399999999998
泉州,苏州,0,"泉州-苏州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,徐州,0,"泉州-徐州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,连云港,0,"泉州-连云港的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,淮安,0,"泉州-淮安的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,盐城,0,"泉州-盐城的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,扬州,0,"泉州-扬州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,南通,0,"泉州-南通的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,杭州,0,"泉州-杭州的邮路使用2辆40t满载车,1辆20t满载车,2辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",21636.749999999996
泉州,湖州,0,"泉州-湖州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,嘉兴,0,"泉州-嘉兴的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,宁波,0,"泉州-宁波的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,台州,0,"泉州-台州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,金华,0,"泉州-金华的邮路使用1辆40t满载车,2辆20t满载车,3辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",19884.659999999996
泉州,义乌,0,"泉州-义乌的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,温州,0,"泉州-温州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,合肥,0,"泉州-合肥的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,蚌埠,0,"泉州-蚌埠的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,芜湖,0,"泉州-芜湖的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,安庆,1,"泉州-安庆的邮路使用3辆40t满载车,2辆20t满载车,3辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",22546.92
泉州,福州,1,"泉州-福州的邮路使用5辆40t满载车,1辆20t满载车,2辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",5332.879999999999
泉州,厦门,1,"泉州-厦门的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,泉州,0,"泉州-泉州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,南昌,0,"泉州-南昌的邮路使用0辆40t满载车,3辆20t满载车,1辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",11137.635
泉州,鹰潭,0,"泉州-鹰潭的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,赣州,0,"泉州-赣州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,济南,0,"泉州-济南的邮路使用7辆40t满载车,3辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",96983.09999999998
泉州,潍坊,0,"泉州-潍坊的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,烟台,0,"泉州-烟台的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,青岛,0,"泉州-青岛的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,济宁,0,"泉州-济宁的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,临沂,0,"泉州-临沂的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,郑州,1,"泉州-郑州的邮路使用0辆40t满载车,3辆20t满载车,3辆12t满载车以及1辆40t空载车,0辆20t空载车,0辆12t空载车",31903.299999999996
泉州,漯河,0,"泉州-漯河的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,信阳,0,"泉州-信阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,洛阳,0,"泉州-洛阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,武汉,0,"泉州-武汉的邮路使用6辆40t满载车,1辆20t满载车,1辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",45955.799999999996
泉州,荆州,0,"泉州-荆州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,襄阳,0,"泉州-襄阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,长沙,0,"泉州-长沙的邮路使用2辆40t满载车,0辆20t满载车,3辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",22159.17
泉州,常德,0,"泉州-常德的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,衡阳,0,"泉州-衡阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,广州,0,"泉州-广州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,汕头,0,"泉州-汕头的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,深圳,0,"泉州-深圳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,东莞,0,"泉州-东莞的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,湛江,0,"泉州-湛江的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,中山,0,"泉州-中山的邮路使用3辆40t满载车,0辆20t满载车,3辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",22676.894999999997
泉州,南宁,0,"泉州-南宁的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,柳州,0,"泉州-柳州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,海口,0,"泉州-海口的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,重庆,1,"泉州-重庆的邮路使用1辆40t满载车,1辆20t满载车,1辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",17620.0
泉州,成都,0,"泉州-成都的邮路使用0辆40t满载车,2辆20t满载车,3辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",43282.08
泉州,南充,0,"泉州-南充的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,内江,0,"泉州-内江的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,贵阳,0,"泉州-贵阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,昆明,0,"泉州-昆明的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,1辆12t空载车",8026.920000000001
泉州,大理州,0,"泉州-大理州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,拉萨,0,"泉州-拉萨的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,西安,1,"泉州-西安的邮路使用3辆40t满载车,3辆20t满载车,2辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",46867.68
泉州,宝鸡,0,"泉州-宝鸡的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,兰州,0,"泉州-兰州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,西宁,0,"泉州-西宁的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,银川,0,"泉州-银川的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,乌鲁木齐,0,"泉州-乌鲁木齐的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,阿克苏,0,"泉州-阿克苏的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
泉州,喀什,0,"泉州-喀什的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
南昌,北京,1,"南昌-北京的邮路使用1辆40t满载车,2辆20t满载车,2辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",22502.12
南昌,天津,1,"南昌-天津的邮路使用7辆40t满载车,0辆20t满载车,1辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",44482.49999999999
南昌,石家庄,1,"南昌-石家庄的邮路使用3辆40t满载车,1辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,1辆12t空载车",23082.420000000002
南昌,唐山,0,"南昌-唐山的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
南昌,廊坊,0,"南昌-廊坊的邮路使用0辆40t满载车,0辆20t满载车,1辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",5603.400000000001
南昌,保定,0,"南昌-保定的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
南昌,太原,0,"南昌-太原的邮路使用2辆40t满载车,3辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",34506.0
南昌,侯马,0,"南昌-侯马的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
南昌,呼和浩特,0,"南昌-呼和浩特的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
南昌,包头,0,"南昌-包头的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
南昌,沈阳,0,"南昌-沈阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
南昌,大连,0,"南昌-大连的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
南昌,锦州,0,"南昌-锦州的邮路使用2辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",23265.089999999997
南昌,长春,0,"南昌-长春的邮路使用0辆40t满载车,1辆20t满载车,2辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",28694.430000000004
南昌,哈尔滨,0,"南昌-哈尔滨的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
南昌,上海,0,"南昌-上海的邮路使用4辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",18809.519999999997
南昌,南京,0,"南昌-南京的邮路使用1辆40t满载车,2辆20t满载车,2辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",14479.079999999998
南昌,常州,0,"南昌-常州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
南昌,无锡,0,"南昌-无锡的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
南昌,苏州,0,"南昌-苏州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
